"","site_name","line","collar","Lflux_dry","Qflux_dry","disturbance","park_id","latitude","longitude","altitude","rel_chmbrT","rel_VWC","rel_RH","rel_soilT","rel_lux","rel_airT","avg_orgdepth","coverage","geometry","density"
"99","Old cut",3,"3",4.11122,4.57188,"timber","GMNP",-57.858086879729,49.5624073690094,199.483536457642,-0.123393962447054,-0.129707112970711,0.00837728824076951,0.00970873786407763,-0.952516233766234,-0.0689655172413793,4.5,"edge",c(-57.8573518777223, 49.5620592792958),0
"100","Old cut",3,"4",2.81731,2.93013,"timber","GMNP",-57.8583577842851,49.5625610976699,195.915995323099,-0.135393052180455,0.00627615062761514,-0.907229289481849,0.00970873786407763,-0.926136363636364,-0.0344827586206897,25.5,"closed",c(-57.8573518777223, 49.5620592792958),0
"101","Old cut",3,"5",3.621965,3.632885,"timber","GMNP",-57.8586913331017,49.5626472921059,189.327440869994,-0.167172867102865,0.49581589958159,0.109215017064846,-0.179611650485437,-0.894480519480519,-0.137931034482759,14.1666666666667,"closed",c(-57.8573518777223, 49.5620592792958),0
"102","Wiltondale",1,"1",4.17522,4.62056,"insect","GMNP",-57.6222108398169,49.4154826552136,141.591495156288,0.112256444827172,-0.313559322033898,0.0106951871657754,0.220095693779904,5.08856088560886,-0.00793650793650791,NA,"open",c(-57.6237634068703, 49.4153978828759),0
"103","Wiltondale",1,"2",10.031005,11.553285,"insect","GMNP",-57.6220152900159,49.4153441442636,143.506045937538,0.0087300486134257,-0.440677966101695,0.0106951871657754,0.220095693779904,-0.797047970479705,-0.00793650793650791,NA,"open",c(-57.6237634068703, 49.4153978828759),0
"104","Wiltondale",1,"3",6.574415,7.26482,"insect","GMNP",-57.6216711290717,49.4151100796179,147.472354591824,0.0183443166396126,-0.516949152542373,-0.0855614973262032,0.00478468899521529,-0.59409594095941,0.0317460317460318,NA,"edge",c(-57.6237634068703, 49.4153978828759),0
"105","Wiltondale",1,"4",3.542775,3.61606,"insect","GMNP",-57.6217257790804,49.4149105484129,152.079532326199,-0.0244310070910149,0.194915254237288,0.0427807486631016,0.00478468899521529,-0.0774907749077491,-0.0476190476190476,NA,"closed",c(-57.6237634068703, 49.4153978828759),0
"106","Wiltondale",1,"5",7.46531,8.26887,"insect","GMNP",-57.6215417963057,49.4147098437411,147.358951210975,0.0416190142488898,0.957627118644068,-0.101604278074866,-1,-0.85239852398524,0.0317460317460318,NA,"closed",c(-57.6237634068703, 49.4153978828759),0
"107","Wiltondale",2,"1",5.50376,6.55036,"insect","GMNP",-57.6234843023658,49.4152640970887,134.989627541042,-0.0210517699218106,-0.313559322033898,0.0267379679144385,0.076555023923445,-0.335793357933579,0.0317460317460318,3.5,"open",c(-57.6237634068703, 49.4153978828759),0
"108","Wiltondale",2,"2",3.754185,4.511285,"insect","GMNP",-57.6237271261006,49.41536006988,134.442508400417,0.0807113821036036,0.194915254237288,-0.0213903743315508,0.148325358851675,0.660516605166052,0.0317460317460318,5.5,"open",c(-57.6237634068703, 49.4153978828759),0
"109","Wiltondale",2,"3",4.639715,5.02656,"insect","GMNP",-57.6238641702175,49.4155816035808,138.855350197292,-0.0668994701972772,0.754237288135593,0.0427807486631016,-0.0669856459330144,-0.907749077490775,-0.0476190476190476,9.83333333333333,"edge",c(-57.6237634068703, 49.4153978828759),0
"110","Wiltondale",2,"4",6.036145,6.75408,"insect","GMNP",-57.6241278648913,49.4158309232906,131.723575294017,-0.00196985669336536,0.627118644067796,-0.101604278074866,-0.0669856459330144,-0.935424354243542,0.0317460317460318,5.5,"closed",c(-57.6237634068703, 49.4153978828759),0
"111","Wiltondale",2,"5",7.25572,8.45741,"insect","GMNP",-57.6243351493567,49.4159709010736,155.506656349636,-0.038534865985901,-0.338983050847458,0.0267379679144385,0.148325358851675,-0.96309963099631,-0.00793650793650791,25.3333333333333,"closed",c(-57.6237634068703, 49.4153978828759),0
"112","Wiltondale",3,"1",8.776795,10.079995,"insect","GMNP",-57.6249765325874,49.415294942492,129.70245707035,-0.0179655689392869,0.0932203389830508,0.0909090909090909,0.220095693779904,1.9520295202952,-0.00793650793650791,NA,"open",c(-57.6237634068703, 49.4153978828759),0
"113","Wiltondale",3,"2",4.169695,4.41112,"insect","GMNP",-57.6252595056385,49.4153685775114,131.559756875038,0.0205681659562582,-0.364406779661017,0.0427807486631016,0.220095693779904,-0.280442804428044,-0.00793650793650791,NA,"open",c(-57.6237634068703, 49.4153978828759),0
"114","Wiltondale",3,"3",6.905405,7.897005,"insect","GMNP",-57.6255475916505,49.4154796377284,130.509830117225,-0.0376515682023186,-0.0084745762711865,0.0106951871657754,0.00478468899521529,-0.797047970479705,-0.00793650793650791,NA,"edge",c(-57.6237634068703, 49.4153978828759),0
"115","Wiltondale",3,"4",8.24041,9.016455,"insect","GMNP",-57.6258458781562,49.415578500727,138.144771173596,-0.0259671953634344,-0.0338983050847458,0.0267379679144385,-0.0669856459330144,-0.769372693726937,-0.0476190476190476,NA,"closed",c(-57.6237634068703, 49.4153978828759),0
"116","Wiltondale",3,"5",10.11812,11.34053,"insect","GMNP",-57.6261181477994,49.4156817673234,128.36261332035,-0.0477580699945523,-0.491525423728814,-0.0213903743315508,-0.0669856459330144,-0.391143911439114,0.0317460317460318,NA,"closed",c(-57.6237634068703, 49.4153978828759),0
"117","Mill Brook",1,"1",4.277615,4.58526,"exclosure","GMNP",-57.7806648519428,49.5038494142236,85.3973924526944,-0.0224308773773839,0.203296703296703,-0.00613496932515342,0,0.431980906921241,0.0120481927710843,12,"exclosure",c(-57.7806561347635, 49.5038605728946),5.34302765660241
"118","Mill Brook",1,"2",3.142395,3.24575,"exclosure","GMNP",-57.7806882374526,49.5038292557465,78.5497972378507,0.00914034818800787,-0.274725274725275,0.0306748466257668,0.0714285714285714,-0.0477326968973747,0.0120481927710843,17.8333333333333,"exclosure",c(-57.7806561347635, 49.5038605728946),5.34302765660241
"119","Mill Brook",1,"3",5.99238,6.39369,"exclosure","GMNP",-57.780615314895,49.5039030584039,89.9891282925382,0.0132905291893759,0.0714285714285715,-0.0245398773006135,-0.0714285714285714,-0.384248210023866,-0.0240963855421687,10.5,"exclosure",c(-57.7806561347635, 49.5038605728946),5.34302765660241
